"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.7008,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.3042,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.0096,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.84699,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.68822,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.53031,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.53313,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.66106,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.8472,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.97169,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.97915,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.78458,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.5543,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.33887,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.25781,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.4874,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.82552,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.1301,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.2236,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.92295,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.88471,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.43736,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.04314,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.80487,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.2662,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.61372,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.76221,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.64489,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.33335,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.12138,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.29947,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.93037,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7382,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.1154,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.194,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0665,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9749,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0362,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.065,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.0157,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9539,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0722,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2818,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5307,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.2355,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.323,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0823,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7669,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5299,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.1345,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6283,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.671,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9259,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.3604,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.6881,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.8417,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.577,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0587,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4865,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.84229,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.73013,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1413,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.7003,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9928,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2142,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.4076,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.7794,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.0357,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.3202,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.6551,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.8921,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.0149,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.9695,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.9106,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9113,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.0222,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.1024,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.011,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.8962,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.8167,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5544,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0632,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9995,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.4349,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.886,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.0541,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1457,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2684,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.4399,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.4986,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.4024,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.1361,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.9422,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.0498,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.2645,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.4651,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.4895,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.3702,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.3774,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.299,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.4068,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.528,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.2732,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.1566,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.3409,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.5855,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.5664,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.1011,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.8653,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.45063,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.66487,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.85029,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-03",96.97971,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.10832,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.24416,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.43908,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-07",97.68414,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.99698,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.30208,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.49419,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.66621,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.88573,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.11706,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.34658,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.60226,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.81816,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.98633,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.0036,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.87981,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.68879,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.56709,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.56006,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.61803,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.82295,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.1422,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5059,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7697,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8531,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7887,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6705,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.5927,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.6737,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.8209,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9939,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.1518,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.2055,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0479,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.7509,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.5038,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4399,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.4761,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.5333,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5634,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.617,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.7194,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8797,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.02,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0655,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9927,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8777,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9066,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.0509,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.2589,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4989,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.7083,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.8671,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.0078,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1506,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.2568,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.3058,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.251,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.1281,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9845,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8763,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7928,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7648,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7594,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.7086,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.6089,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.4772,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2632,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0434,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.9842,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.0292,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.0832,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.0934,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.1197,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.1062,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.1048,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.0698,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.0472,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9899,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.9692,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.918,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.777,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.2638,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.07681,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.81252,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.02061,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.11625,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.08755,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.72822,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.93785,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",96.48571,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",96.74926,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",97.17427,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",97.65577,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.30489,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.40648,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",98.29711,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",98.20663,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.39406,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.94579,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.53502,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.6967,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.24503,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.67567,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.41286,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.50789,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.69217,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.63069,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.81239,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.3804,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.0863,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6609,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.796,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6598,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6431,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7134,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.5259,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.0235,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.728,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.0578,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5524,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0805,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.3746,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.6081,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.7485,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.8712,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.8503,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.8472,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.8796,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.8424,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.8831,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.9335,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.8641,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.7056,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.6499,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.8047,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.9239,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.1153,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.1629,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.2426,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.2568,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1481,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.0971,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.0822,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.143,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0914,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.8991,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.7557,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8235,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.959,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.0082,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.8896,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.7518,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.8376,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.8256,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.8005,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6131,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.6816,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.8743,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",102.0049,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",102.0119,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.7394,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2341,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.2065,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.3728,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.5446,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.469,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.3386,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.2177,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.7974,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.76508,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.84636,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2012-12",101.5797,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-01",101.6613,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-02",101.7718,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-03",101.8852,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-04",101.9812,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-05",102.0301,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-06",101.9955,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-07",101.8832,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-08",101.6781,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-09",101.3575,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.9984,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7036,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.568,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.5794,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.7538,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1244,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.5669,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.9213,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-06",102.0411,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.9313,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.5303,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7207,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.63251,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.36974,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2014-12",97.01632,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-01",95.81612,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-02",95.14864,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-03",95.35136,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-04",96.00945,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-05",96.63869,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-06",96.91328,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-07",96.92217,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-08",96.79617,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.60057,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.36281,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-11",96.07115,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2015-12",95.71569,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-01",95.38313,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-02",95.21859,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-03",95.36458,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-04",95.73174,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-05",96.24664,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-06",96.87821,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.51653,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.03013,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.31661,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.47796,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.63245,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.85175,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.10479,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.33375,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.49626,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.63167,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.79697,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.0298,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.2816,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4798,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.5717,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.6212,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7169,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.923,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.1829,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4088,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.517,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4972,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3041,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.8776,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.3357,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.81053,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.3996,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.10071,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-11",98.92751,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.91319,
"RUS","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.9884,
